run_LL.py: Size: 20, Steps: 1000, Exp. reps: 1, T*: 0.650: Order: 0.818, Mean ratio : 0.410, Time: 3.430115 s ± 0.000000 s
         1135378 function calls (1119755 primitive calls) in 4.512 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       18    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:151(one_of)
      130    0.000    0.000    0.000    0.000 inspect.py:1802(_check_class)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
       37    0.000    0.000    0.000    0.000 transforms.py:1334(__init_subclass__)
       34    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
     2000    0.000    0.000    0.000    0.000 fromnumeric.py:2974(_prod_dispatcher)
       11    0.000    0.000    0.000    0.000 version.py:188(__init__)
      658    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       32    0.000    0.000    0.000    0.000 __init__.py:671(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:360(_get_scalar_type_map)
       63    0.000    0.000    0.000    0.000 enum.py:1008(_find_data_type_)
        1    0.000    0.000    0.000    0.000 contour.py:671(ContourSet)
      390    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      366    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
  424/323    0.000    0.000    0.000    0.000 typing.py:1285(__hash__)
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
      210    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
       52    0.000    0.000    0.000    0.000 typing.py:1481(<genexpr>)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
     1617    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
  215/204    0.000    0.000    0.000    0.000 _compiler.py:436(_get_literal_prefix)
      170    0.000    0.000    0.000    0.000 colors.py:966(copy)
      688    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      210    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
       31    0.000    0.000    0.000    0.000 functools.py:516(decorating_function)
      545    0.000    0.000    0.000    0.000 rcsetup.py:191(validator)
       78    0.000    0.000    0.000    0.000 core.py:4038(<genexpr>)
      625    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
        1    0.000    0.000    0.000    0.000 actions.py:1(<module>)
     12/2    0.000    0.000    0.000    0.000 core.py:1546(makeOptionalList)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
       52    0.000    0.000    0.000    0.000 ipaddress.py:1920(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2793(NavigationToolbar2)
       66    0.000    0.000    0.000    0.000 typing.py:1584(<genexpr>)
        4    0.000    0.000    0.000    0.000 __init__.py:613(gen_candidates)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
      368    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       51    0.000    0.000    0.000    0.000 pathlib.py:1157(__init__)
      799    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
      149    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 core.py:3712(ParseExpression)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
      641    0.000    0.000    0.000    0.000 inspect.py:302(isclass)
        6    0.000    0.000    0.000    0.000 deprecation.py:419(make_keyword_only)
       19    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
      813    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       11    0.000    0.000    0.000    0.000 core.py:1705(__call__)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
      381    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      139    0.000    0.000    0.000    0.000 core.py:1973(__eq__)
        1    0.000    0.000    0.000    0.000 scale.py:737(_get_scale_docs)
     1868    0.000    0.000    0.000    0.000 typing.py:1626(<genexpr>)
      640    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
      150    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
  804/586    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.000    0.000 figure.py:2366(Figure)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
      170    0.000    0.000    0.000    0.000 colors.py:783(__copy__)
       14    0.000    0.000    0.000    0.000 __init__.py:199(split)
       19    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
      854    0.000    0.000    0.000    0.000 typing.py:1279(__eq__)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
     1606    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
       23    0.000    0.000    0.000    0.000 contextlib.py:272(contextmanager)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
        8    0.000    0.000    0.000    0.000 core.py:585(_setResultsName)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:57(comma_separated)
      375    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       79    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
     2107    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:556(get_configdir)
      147    0.000    0.000    0.000    0.000 _compiler.py:216(_compile_charset)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
       13    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
      381    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
      114    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       65    0.000    0.000    0.000    0.000 inspect.py:2160(_signature_is_functionlike)
       74    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      680    0.000    0.000    0.000    0.000 enum.py:202(__get__)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
       46    0.000    0.000    0.000    0.000 functools.py:477(lru_cache)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       45    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
     1158    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      147    0.000    0.000    0.000    0.000 TiffTags.py:35(__new__)
      370    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
      317    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
      698    0.000    0.000    0.000    0.000 ast.py:257(iter_fields)
       23    0.000    0.000    0.000    0.000 core.py:5165(__init__)
        3    0.000    0.000    0.000    0.000 pathlib.py:1197(home)
       17    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
       34    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
       39    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
     1089    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
      104    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 axis.py:37(Tick)
        7    0.000    0.000    0.000    0.000 core.py:5840(__add__)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
  306/282    0.000    0.000    0.000    0.000 results.py:171(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
      792    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7fa3a88c56c0}
       19    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
     1173    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       14    0.000    0.000    0.000    0.000 typing.py:1542(copy_with)
       34    0.000    0.000    0.000    0.000 numeric.py:136(ones)
        1    0.000    0.000    0.000    0.000 pathlib.py:81(_make_selector)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
      383    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
     1305    0.000    0.000    0.000    0.000 typing.py:1273(<genexpr>)
        1    0.000    0.000    0.000    0.000 registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:1619(Annotation)
        1    0.000    0.000    0.000    0.000 pathlib.py:193(__init__)
      727    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       20    0.000    0.000    0.000    0.000 colors.py:1202(reversed)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
      190    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
       90    0.000    0.000    0.000    0.000 _parser.py:312(_class_escape)
      537    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
      384    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(ParseBaseException)
      420    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
      382    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       93    0.000    0.000    0.000    0.000 _parser.py:449(_uniq)
       22    0.000    0.000    0.000    0.000 deprecation.py:190(finalize)
        1    0.000    0.000    0.000    0.000 pathlib.py:106(_compile_pattern)
       12    0.000    0.000    0.000    0.000 functools.py:649(cache)
      130    0.000    0.000    0.000    0.000 colors.py:980(__init__)
       33    0.000    0.000    0.000    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
      420    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 patches.py:3152(ArrowStyle)
        1    0.000    0.000    0.000    0.000 dviread.py:202(Dvi)
       40    0.000    0.000    0.000    0.000 colors.py:1162(__init__)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
     1001    0.000    0.000    0.000    0.000 fromnumeric.py:2416(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
       45    0.000    0.000    0.000    0.000 typing.py:1004(_typevar_subst)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 core.py:5051(__init__)
    379/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
        2    0.000    0.000    0.000    0.000 dataclasses.py:627(_repr_fn)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
        1    0.000    0.000    0.000    0.000 results.py:34(ParseResults)
       65    0.000    0.000    0.000    0.000 inspect.py:2146(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
       39    0.000    0.000    0.000    0.000 pathlib.py:447(__fspath__)
        1    0.000    0.000    0.000    0.000 ticker.py:2271(LogLocator)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
      456    0.000    0.000    0.000    0.000 typing.py:1592(__eq__)
      605    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 geo.py:341(MollweideAxes)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
       44    0.000    0.000    0.000    0.000 core.py:3063(_generateDefaultName)
       51    0.000    0.000    0.000    0.000 pathlib.py:358(__init__)
       13    0.000    0.000    0.000    0.000 core.py:8389(__init__)
     1172    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
      100    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
       30    0.000    0.000    0.000    0.000 enum.py:1035(_find_new_)
      183    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
      497    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 dataclasses.py:661(_cmp_fn)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
     1001    0.000    0.000    0.000    0.000 numeric.py:63(_zeros_like_dispatcher)
      586    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
       44    0.000    0.000    0.000    0.000 core.py:3946(<genexpr>)
      351    0.000    0.000    0.000    0.000 inspect.py:306(ismethod)
       12    0.000    0.000    0.000    0.000 dataclasses.py:760(_get_field)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cycler.py:1(<module>)
      448    0.000    0.000    0.000    0.000 colors.py:355(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:575(get_cachedir)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
       22    0.000    0.000    0.000    0.000 pathlib.py:387(_parse_path)
     1001    0.000    0.000    0.000    0.000 multiarray.py:85(empty_like)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
       13    0.000    0.000    0.000    0.000 core.py:8394(getdoc)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
     1035    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
       65    0.000    0.000    0.000    0.000 results.py:449(__iadd__)
      473    0.000    0.000    0.000    0.000 typing.py:962(__eq__)
        1    0.000    0.000    0.000    0.000 transforms.py:2116(IdentityTransform)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 core.py:456(DebugActions)
       24    0.000    0.000    0.000    0.000 dviread.py:184(decorate)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       78    0.000    0.000    0.000    0.000 util.py:110(get)
      164    0.000    0.000    0.000    0.000 rcsetup.py:151(validate_bool)
        1    0.000    0.000    0.000    0.000 gzip.py:78(_PaddedFile)
      118    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1303(Arrow)
        1    0.000    0.000    0.000    0.000 core.py:6550(__new__)
        1    0.000    0.000    0.000    0.000 unicode.py:121(pyparsing_unicode)
     1879    0.000    0.000    0.000    0.000 __init__.py:851(<lambda>)
        6    0.000    0.000    0.000    0.000 pathlib.py:870(is_dir)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
      579    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        1    0.000    0.000    0.000    0.000 core.py:4481(ParseElementEnhance)
      318    0.000    0.000    0.000    0.000 rcsetup.py:906(_convert_validator_spec)
      148    0.000    0.000    0.000    0.000 inspect.py:1828(_shadowed_dict)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
      768    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:499(_get_xdg_config_dir)
       44    0.000    0.000    0.000    0.000 results.py:554(copy)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
       20    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 cbook.py:539(_get_data_path)
      320    0.000    0.000    0.000    0.000 __init__.py:785(__iter__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:360(LightSource)
       81    0.000    0.000    0.000    0.000 typing.py:988(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        6    0.000    0.000    0.000    0.000 enum.py:1551(__or__)
      799    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
      210    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
      283    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 patches.py:4120(FancyArrowPatch)
       27    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        4    0.000    0.000    0.000    0.000 colors.py:1722(_make_norm_from_scale)
       34    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
      118    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        2    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
     1001    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
        2    0.000    0.000    0.000    0.000 typing.py:2883(__new__)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
       36    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       18    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
        1    0.000    0.000    0.000    0.000 core.py:238(reload_library)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1035(TimerBase)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
        1    0.000    0.000    0.000    0.000 core.py:5352(Forward)
      170    0.000    0.000    0.000    0.000 colors.py:689(__init__)
       28    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
        6    0.000    0.000    0.000    0.000 pathlib.py:835(stat)
        1    0.000    0.000    0.000    0.000 rcsetup.py:36(__getattr__)
       11    0.000    0.000    0.000    0.000 typing.py:1869(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:582(Axis)
       28    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
       78    0.000    0.000    0.000    0.000 util.py:113(set_)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
        1    0.000    0.000    0.000    0.000 contextlib.py:78(inner)
        1    0.000    0.000    0.000    0.000 patches.py:2365(BoxStyle)
        2    0.000    0.000    0.000    0.000 pathlib.py:1306(mkdir)
        1    0.000    0.000    0.000    0.000 core.py:198(update_user_library)
        1    0.000    0.000    0.000    0.000 _enums.py:27(JoinStyle)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
        2    0.000    0.000    0.000    0.000 pathlib.py:164(select_from)
        1    0.000    0.000    0.000    0.000 results.py:17(_ParseResultsWithOffset)
       51    0.000    0.000    0.000    0.000 colors.py:401(<genexpr>)
        2    0.000    0.000    0.000    0.000 core.py:3849(_setResultsName)
       65    0.000    0.000    0.000    0.000 inspect.py:2488(_descriptor_get)
        1    0.000    0.000    0.000    0.000 _enums.py:119(CapStyle)
        1    0.000    0.000    0.000    0.000 core.py:4908(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 patches.py:3873(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 transforms.py:1773(AffineBase)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3513(std)
       25    0.000    0.000    0.000    0.000 __init__.py:213(__getattr__)
        8    0.000    0.000    0.000    0.000 core.py:4909(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
      370    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
       30    0.000    0.000    0.000    0.000 rcsetup.py:63(__init__)
       30    0.000    0.000    0.000    0.000 enum.py:957(_check_for_existing_members_)
      626    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.000    0.000 __init__.py:586(get_data_path)
      100    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
      276    0.000    0.000    0.000    0.000 helpers.py:211(<lambda>)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:1(<module>)
        2    0.000    0.000    0.000    0.000 deprecation.py:245(__set_name__)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
      154    0.000    0.000    0.000    0.000 core.py:792(preParse)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
        4    0.000    0.000    0.000    0.000 functools.py:850(register)
        1    0.000    0.000    0.000    0.000 core.py:138(Diagnostics)
       21    0.000    0.000    0.000    0.000 <frozen os>:709(__getitem__)
        1    0.000    0.000    0.000    0.000 _methods.py:204(_std)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:3385(mean)
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
       22    0.000    0.000    0.000    0.000 core.py:1013(reset_cache)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1180(AnnotationBbox)
       16    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
       29    0.000    0.000    0.000    0.000 cbook.py:1390(_to_unmasked_float_array)
        1    0.000    0.000    0.000    0.000 image.py:1047(NonUniformImage)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:527(Image)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
      222    0.000    0.000    0.000    0.000 transforms.py:1339(<genexpr>)
        3    0.000    0.000    0.000    0.000 core.py:1635(__invert__)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.000    0.000 parse.py:220(_NetlocResultMixinBytes)
        6    0.000    0.000    0.000    0.000 core.py:5030(__init__)
      799    0.000    0.000    0.000    0.000 inspect.py:3085(parameters)
        8    0.000    0.000    0.000    0.000 typing.py:1749(_get_protocol_attrs)
       30    0.000    0.000    0.000    0.000 enum.py:383(__init__)
        3    0.000    0.000    0.000    0.000 core.py:4890(__init__)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
        1    0.000    0.000    0.000    0.000 testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _methods.py:135(_var)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 patches.py:4460(ConnectionPatch)
        8    0.000    0.000    0.000    0.000 core.py:4280(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
      248    0.000    0.000    0.000    0.000 patches.py:2343(<genexpr>)
       61    0.000    0.000    0.000    0.000 results.py:210(__getitem__)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1675(FigureCanvasBase)
      137    0.000    0.000    0.000    0.000 core.py:1753(set_whitespace_chars)
       31    0.000    0.000    0.000    0.000 warnings.py:484(__enter__)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 transforms.py:2348(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 _trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:509(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fa3a9e2f1a0}
        2    0.000    0.000    0.000    0.000 _methods.py:101(_mean)
       97    0.000    0.000    0.000    0.000 rcsetup.py:77(__call__)
      312    0.000    0.000    0.000    0.000 typing.py:1630(__eq__)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:32(PolarTransform)
        1    0.000    0.000    0.000    0.000 contour.py:58(ContourLabeler)
       34    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
        2    0.000    0.000    0.000    0.000 core.py:551(set_results_name)
        1    0.000    0.000    0.000    0.000 Image.py:3789(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 patches.py:2730(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
       11    0.000    0.000    0.000    0.000 typing.py:1123(_generic_init_subclass)
      235    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
       51    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
       47    0.000    0.000    0.000    0.000 rcsetup.py:382(validate_fontsize)
       31    0.000    0.000    0.000    0.000 warnings.py:505(__exit__)
       45    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
        2    0.000    0.000    0.000    0.000 __init__.py:188(caching_module_getattr)
        3    0.000    0.000    0.000    0.000 enum.py:1414(_missing_)
       49    0.000    0.000    0.000    0.000 typing.py:1569(<genexpr>)
      210    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 collections.py:2108(QuadMesh)
      222    0.000    0.000    0.000    0.000 transforms.py:1345(<genexpr>)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
      222    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
       40    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
      405    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
       17    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
      451    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       33    0.000    0.000    0.000    0.000 results.py:219(__setitem__)
       29    0.000    0.000    0.000    0.000 pathlib.py:583(name)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
