data_size, python_runtime,numpy_runtimes
20.0,0.5174777507781982,0.02512192726135254
50.0,2.5890676975250244,0.06728744506835938
100.0,10.636069297790527,0.22917389869689941
150.0,23.994303941726685,0.5319061279296875
200.0,43.88283133506775,0.9988484382629395
250.0,68.61757731437683,1.5548977851867676
